Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-03-29,129.3,129.95,128.26,128.59,4643000.0,0.0,1.0,105.97686666189,106.50961966522,105.12446185656,105.39493645825,4643000.0
2010-03-26,128.93,129.78,128.7205,129.26,5550800.0,0.0,1.0,105.67360725999,106.37028426435,105.50189686892,105.94408186168,5550800.0
2010-03-25,129.36,130.73,129.13,129.24,7603200.0,0.0,1.0,106.0260438622,107.14892326921,105.83753126102,105.92768946158,7603200.0
2010-03-24,128.63,129.95,128.47,128.53,6669300.0,0.0,1.0,105.42772125846,106.50961966522,105.29658205764,105.34575925795,6669300.0
2010-03-23,127.94,129.43,127.64,129.37,5978500.0,0.0,1.0,104.86218345493,106.08341726255,104.61629745339,106.03424006225,5978500.0
2010-03-22,127.11,128.39,126.57,127.98,5651900.0,0.0,1.0,104.18189885068,105.23101245723,103.73930404791,104.89496825513,5651900.0
2010-03-19,128.84,128.93,126.78,127.71,10744300.0,0.0,1.0,105.59984145953,105.67360725999,103.91142424899,104.67367085375,10744300.0
2010-03-18,127.46,128.75,127.45,128.38,4954400.0,0.0,1.0,104.46876585247,105.52607565907,104.46056965242,105.22281625718,4954400.0
2010-03-17,128.9,128.93,127.36,127.76,6348400.0,0.0,1.0,105.64901865984,105.67360725999,104.38680385196,104.714651854,6348400.0
2010-03-16,128.0,128.88,127.45,128.67,6134900.0,0.0,1.0,104.91136065523,105.63262625974,104.46056965242,105.46050605866,6134900.0
2010-03-15,127.4,128.34,127.28,127.83,4497700.0,0.0,1.0,104.41958865216,105.19003145697,104.32123425155,104.77202525436,4497700.0
2010-03-12,127.91,128.37,127.51,127.94,5169500.0,0.0,1.0,104.83759485477,105.21462005713,104.50974685272,104.86218345493,5169500.0
2010-03-11,125.71,127.81,125.71,127.6,7922200.0,0.0,1.0,103.03443084351,104.75563285426,103.03443084351,104.58351265319,7922200.0
2010-03-10,125.985,126.36,125.21,125.62,6916200.0,0.0,1.0,103.25982634492,103.56718384684,102.62462084095,102.96066504305,6916200.0
2010-03-09,126.27,126.29,125.2,125.55,7528800.0,0.0,1.0,103.49341804638,103.50981044648,102.6164246409,102.90329164269,7528800.0
2010-03-08,127.06,127.5,126.36,126.41,6199300.0,0.0,1.0,104.14091785042,104.50155065267,103.56718384684,103.60816484709,6199300.0
2010-03-05,127.17,127.55,127.04,127.25,6140200.0,0.0,1.0,104.23107605098,104.54253165293,104.12452545032,104.29664565139,6140200.0
2010-03-04,126.88,127.07,125.47,126.72,6032300.0,0.0,1.0,103.9933862495,104.14911405047,102.83772204228,103.86224704868,6032300.0
2010-03-03,127.73,128.02,126.68,126.88,6390000.0,0.0,1.0,104.69006325385,104.92775305534,103.82946224848,103.9933862495,6390000.0
2010-03-02,128.7,129.09,127.13,127.42,6013300.0,0.0,1.0,105.48509465882,105.80474646081,104.19829125078,104.43598105226,6013300.0
2010-03-01,127.5,128.83,127.47,128.57,4577700.0,0.0,1.0,104.50155065267,105.59164525948,104.47696205252,105.37854405815,4577700.0
2010-02-26,127.01,128.0,126.74,127.16,4784200.0,0.0,1.0,104.09993685017,104.91136065523,103.87863944878,104.22287985093,4784200.0
2010-02-25,126.05,127.24,125.57,127.07,5658700.0,0.0,1.0,103.31310164525,104.28844945134,102.91968404279,104.14911405047,5658700.0
2010-02-24,127.02,128.27,126.81,127.59,4782000.0,0.0,1.0,104.10813305022,105.13265805662,103.93601284914,104.57531645313,4782000.0
2010-02-23,126.48,127.66,126.0,126.46,4591900.0,0.0,1.0,103.66553824745,104.63268985349,103.272120645,103.64914584735,4591900.0
2010-02-22,127.3,127.43,126.31,126.85,3808100.0,0.0,1.0,104.33762665165,104.44417725232,103.52620284658,103.96879764935,3808100.0
2010-02-19,127.35,128.06,126.8724,127.19,6303100.0,0.0,1.0,104.37860765191,104.96053785554,103.98715713746,104.24746845109,6303100.0
2010-02-18,126.13,128.0,126.0,127.81,5525900.0,0.0,1.0,103.37867124566,104.91136065523,103.272120645,104.75563285426,5525900.0
2010-02-17,125.5,126.53,125.21,126.33,5827400.0,0.0,1.0,102.86231064244,103.70651924771,102.62462084095,103.54259524668,5827400.0
2010-02-16,124.91,125.23,124.11,125.23,6777300.0,0.0,1.0,102.37873483942,102.64101324105,101.72303883532,102.64101324105,6777300.0
2010-02-12,123.01,124.05,121.61,124.0,8017700.0,0.0,1.0,100.82145682969,101.67386163501,99.673988822523,101.63288063476,8017700.0
2010-02-11,122.58,124.2,122.06,123.73,5089000.0,0.0,1.0,100.46902022749,101.79680463578,100.04281782483,101.41158323337,5089000.0
2010-02-10,122.94,123.65,122.21,122.81,5219100.0,0.0,1.0,100.76408342933,101.34601363297,100.16576082559,100.65753282867,5219100.0
2010-02-09,122.65,124.2,122.46,123.21,6044500.0,0.0,1.0,100.52639362785,101.79680463578,100.37066582687,100.98538083071,6044500.0
2010-02-08,123.15,123.22,121.74,121.88,5718500.0,0.55,1.0,100.93620363041,100.99357703076,99.780539423188,99.895286223905,5718500.0
2010-02-05,123.04,123.72,121.83,122.97,8617000.0,0.0,1.0,100.39300838838,100.94784621107,99.405723439176,100.33589273016,8617000.0
2010-02-04,125.19,125.44,122.9,123.0,9126900.0,0.0,1.0,102.14727503366,102.35125952729,100.27877707194,100.3603708694,9126900.0
2010-02-03,125.16,126.07,125.07,125.66,4177100.0,0.0,1.0,102.12279689442,102.86530045126,102.04936247671,102.53076588169,4177100.0
2010-02-02,124.79,125.81,123.95,125.53,5899900.0,0.0,1.0,101.82089984384,102.65315657788,101.13551194522,102.424693945,5899900.0
2010-02-01,123.23,124.95,122.78,124.67,7242900.0,0.0,1.0,100.54803660354,101.95144991977,100.180864515,101.72298728689,7242900.0
2010-01-29,124.32,125.0,121.9,122.39,11571200.0,0.0,1.0,101.4374089958,101.99224681849,99.462839097394,99.862648704923,11571200.0
2010-01-28,127.03,127.04,123.05,123.75,9622200.0,0.0,1.0,103.64860090683,103.65676028657,100.40116776812,100.97232435031,9622200.0
2010-01-27,125.82,126.96,125.04,126.33,8719200.0,0.0,1.0,102.66131595762,103.59148524861,102.02488433747,103.07744432464,8719200.0
2010-01-26,125.92,127.75,125.41,125.75,7135300.0,0.0,1.0,102.74290975508,104.2360762485,102.32678138806,102.6042002994,7135300.0
2010-01-25,126.33,126.895,125.71,126.12,5738500.0,0.0,1.0,103.07744432464,103.53844928026,102.57156278042,102.90609734999,5738500.0
2010-01-22,128.67,128.89,125.37,125.5,10088600.0,0.0,1.0,104.98673918508,105.16624553948,102.29414386908,102.40021580577,10088600.0
2010-01-21,130.47,130.69,128.06,129.0,9608600.0,0.0,1.0,106.45542753927,106.63493389367,104.48901702061,105.25599871668,9608600.0
2010-01-20,130.46,131.15,128.95,130.25,15197500.0,0.0,1.0,106.44726815952,107.01026536196,105.21520181796,106.27592118487,15197500.0
2010-01-19,131.63,134.25,131.56,134.14,13916200.0,0.0,1.0,107.40191558975,109.53967308306,107.34479993153,109.44991990586,13916200.0
2010-01-15,132.03,132.89,131.089,131.78,8494400.0,0.0,1.0,107.72829077957,108.42999743768,106.96049314552,107.52430628593,8494400.0
2010-01-14,130.55,132.71,129.91,132.31,7111800.0,0.0,1.0,106.52070257723,108.28312860226,105.99850227352,107.95675341244,7111800.0
2010-01-13,130.39,131.12,129.16,130.23,6455400.0,0.0,1.0,106.39015250131,106.98578722273,105.38654879261,106.25960242538,6455400.0
2010-01-12,129.03,131.33,129.0,130.51,8081500.0,0.0,1.0,105.28047685592,107.15713419738,105.25599871668,106.48806505825,8081500.0
2010-01-11,131.06,131.06,128.67,129.48,5730400.0,0.0,1.0,106.93683094425,106.93683094425,104.98673918508,105.64764894447,5730400.0
2010-01-08,129.07,130.9199,129.05,130.85,4197200.0,0.0,1.0,105.3131143749,106.82251803402,105.29679561541,106.7654839696,4197200.0
2010-01-07,129.87,130.25,128.91,129.55,5840600.0,0.0,1.0,105.96586475454,106.27592118487,105.18256429898,105.70476460269,5840600.0
2010-01-06,130.68,131.49,129.81,130.0,5605300.0,0.0,1.0,106.62677451393,107.28768427331,105.91690847607,106.07193669123,5605300.0
2010-01-05,131.68,131.85,130.1,130.85,6841400.0,0.0,1.0,107.44271248847,107.58142194415,106.15353048869,106.7654839696,6841400.0
2010-01-04,131.18,132.97,130.85,132.45,6155300.0,0.0,1.0,107.0347435012,108.49527247564,106.7654839696,108.07098472888,6155300.0
