Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-10-21,122.18,124.11,120.86,120.87,7171000.0,0.0,1.0,99.249265161809,100.81704288126,98.177002680113,98.185125880732,7171000.0
2009-10-20,123.36,123.5,121.5,122.82,8780700.0,0.0,1.0,100.20780283484,100.3215276435,98.696887519723,99.769150001419,8780700.0
2009-10-19,121.76,123.36,121.61,123.06,7514100.0,0.0,1.0,98.908090735815,100.20780283484,98.786242726531,99.964106816273,7514100.0
2009-10-16,123.15,123.7,121.25,121.64,19216900.0,0.0,1.0,100.03721562184,100.48399165588,98.493807504251,98.810612328388,19216900.0
2009-10-15,127.56,128.0,126.32,127.98,11904600.0,0.0,1.0,103.61954709478,103.97696792201,102.61227021804,103.96072152078,11904600.0
2009-10-14,127.71,128.61,126.6,128.35,9545500.0,0.0,1.0,103.74139510406,104.47248315977,102.83971983537,104.26127994367,9545500.0
2009-10-13,126.22,127.39,126.2,127.02,7581300.0,0.0,1.0,102.53103821185,103.48145268426,102.51479181061,103.18089426136,7581300.0
2009-10-12,125.44,127.1,125.2,127.04,7730500.0,0.0,1.0,101.89742856357,103.24587986631,101.70247174872,103.1971406626,7730500.0
2009-10-09,122.43,126.0,122.3,125.93,13123100.0,0.0,1.0,99.452345177282,102.35232779823,99.346743569236,102.2954653939,13123100.0
2009-10-08,122.52,122.98,121.85,122.29,6498000.0,0.0,1.0,99.525453982852,99.899121211321,98.981199541385,99.338620368617,6498000.0
2009-10-07,121.12,122.85,120.94,122.78,5872000.0,0.0,1.0,98.388205896205,99.793519603276,98.241988285064,99.736657198943,5872000.0
2009-10-06,120.39,121.59,120.22,121.35,6659100.0,0.0,1.0,97.795212251025,98.769996325293,97.657117840503,98.57503951044,6659100.0
2009-10-05,118.9,120.18,118.13,119.75,5673300.0,0.0,1.0,96.584855358807,97.624625038027,95.959368911151,97.275327411414,5673300.0
2009-10-02,117.4,119.66,117.26,119.02,7581900.0,0.0,1.0,95.366375265971,97.202218605844,95.252650457307,96.682333766234,7581900.0
2009-10-01,119.39,119.61,117.56,117.9,7067500.0,0.0,1.0,96.982892189134,97.16160260275,95.496346475874,95.772535296917,7067500.0
2009-09-30,119.18,120.0,117.55,119.61,7733300.0,0.0,1.0,96.812304976137,97.478407426887,95.488223275255,97.16160260275,7733300.0
2009-09-29,119.36,119.94,118.6,118.81,6748800.0,0.0,1.0,96.958522587277,97.429668223174,96.34115934024,96.511746553237,6748800.0
2009-09-28,120.52,122.0,118.94,119.33,8248600.0,0.0,1.0,97.90081385907,99.103047550669,96.617348161283,96.93415298542,8248600.0
2009-09-25,120.27,121.65,120.1,121.08,5187900.0,0.0,1.0,97.697733843598,98.818735529007,97.559639433076,98.355713093729,5187900.0
2009-09-24,120.69,121.65,120.4,120.94,5426800.0,0.0,1.0,98.038908269592,98.818735529007,97.803335451643,98.241988285064,5426800.0
2009-09-23,121.26,122.74,120.71,120.82,5538100.0,0.0,1.0,98.501930704869,99.704164396468,98.05515467083,98.144509877638,5538100.0
2009-09-22,122.09,122.11,120.98,121.61,5564700.0,0.0,1.0,99.176156356239,99.192402757477,98.27448108754,98.786242726531,5564700.0
2009-09-21,121.03,122.08,120.88,121.57,4515100.0,0.0,1.0,98.315097090635,99.16803315562,98.193249081351,98.753749924056,4515100.0
2009-09-18,122.45,122.88,121.62,122.11,9935800.0,0.0,1.0,99.468591578519,99.817889205132,98.79436592715,99.192402757477,9935800.0
2009-09-17,121.14,122.78,121.05,121.88,8392600.0,0.0,1.0,98.404452297443,99.736657198943,98.331343491872,99.005569143242,8392600.0
2009-09-16,119.5,122.0,119.3,121.82,11236700.0,0.0,1.0,97.072247395942,99.103047550669,96.909783383564,98.956829939528,11236700.0
2009-09-15,118.78,119.45,118.16,119.35,6536000.0,0.0,1.0,96.48737695138,97.031631392847,95.983738513008,96.950399386658,6536000.0
2009-09-14,117.0,118.99,116.94,118.88,4758600.0,0.0,1.0,95.041447241215,96.657964164377,94.992708037502,96.56860895757,4758600.0
2009-09-11,117.8,119.25,117.47,118.05,5893700.0,0.0,1.0,95.691303290728,96.869167380469,95.423237670304,95.8943833062,5893700.0
2009-09-10,116.99,117.83,116.75,117.67,4889400.0,0.0,1.0,95.033324040596,95.715672892584,94.838367225742,95.585701682682,4889400.0
2009-09-09,117.03,117.67,116.16,116.76,5248100.0,0.0,1.0,95.065816843072,95.585701682682,94.359098389227,94.846490426361,5248100.0
2009-09-08,117.94,118.17,116.63,117.16,5797500.0,0.0,1.0,95.805028099392,95.991861713627,94.740888818315,95.171418451117,5797500.0
2009-09-04,116.58,117.5,116.21,117.46,3451700.0,0.0,1.0,94.700272815221,95.44760727216,94.399714392321,95.415114469685,3451700.0
2009-09-03,116.55,116.73,115.15,116.33,4936200.0,0.0,1.0,94.675903213364,94.822120824504,93.538655126717,94.497192799748,4936200.0
2009-09-02,116.34,117.24,116.0,116.09,5178800.0,0.0,1.0,94.505316000367,95.236404056069,94.229127179324,94.302235984894,5178800.0
2009-09-01,117.67,118.93,116.5,116.69,6303800.0,0.0,1.0,95.585701682682,96.609224960664,94.63528721027,94.789628022029,6303800.0
2009-08-31,117.1,118.06,116.92,118.05,5439400.0,0.0,1.0,95.122679247404,95.902506506819,94.976461636264,95.8943833062,5439400.0
2009-08-28,120.1,120.23,117.77,118.22,6235700.0,0.0,1.0,97.559639433076,97.665241041122,95.666933688871,96.032477716722,6235700.0
2009-08-27,118.73,119.59,117.85,119.43,4356900.0,0.0,1.0,96.446760948286,97.145356201512,95.731919293822,97.015384991609,4356900.0
2009-08-26,118.64,119.85,117.51,119.47,4515500.0,0.0,1.0,96.373652142716,97.356559417604,95.455730472779,97.047877794085,4515500.0
2009-08-25,119.25,120.15,118.71,118.83,4652200.0,0.0,1.0,96.869167380469,97.600255436171,96.430514547048,96.527992954475,4652200.0
2009-08-24,119.92,120.88,119.1,119.32,6363400.0,0.0,1.0,97.413421821936,98.193249081351,96.747319371185,96.926029784801,6363400.0
2009-08-21,119.65,120.01,118.55,119.9,8306800.0,0.0,1.0,97.194095405225,97.486530627506,96.300543337146,97.397175420698,8306800.0
2009-08-20,118.44,119.41,118.1,118.95,4841700.0,0.0,1.0,96.211188130338,96.999138590372,95.934999309295,96.625471361902,4841700.0
2009-08-19,116.36,118.77,116.12,118.57,4837900.0,0.0,1.0,94.521562401605,96.479253750762,94.326605586751,96.316789738383,4837900.0
2009-08-18,116.81,118.0,116.73,117.63,4286200.0,0.0,1.0,94.887106429456,95.853767303106,94.822120824504,95.553208880206,4286200.0
2009-08-17,116.69,117.44,116.21,116.86,5349600.0,0.0,1.0,94.789628022029,95.398868068447,94.399714392321,94.92772243255,5349600.0
2009-08-14,119.29,119.74,117.62,118.57,4796400.0,0.0,1.0,96.901660182945,97.267204210796,95.545085679587,96.316789738383,4796400.0
2009-08-13,119.28,119.78,118.63,119.58,5489200.0,0.0,1.0,96.893536982326,97.299697013271,96.365528942097,97.137233000893,5489200.0
2009-08-12,117.6,119.96,117.42,119.29,6289700.0,0.0,1.0,95.528839278349,97.445914624411,95.382621667209,96.901660182945,6289700.0
2009-08-11,118.03,118.5,117.32,117.79,4844500.0,0.0,1.0,95.878136904962,96.259927334051,95.30138966102,95.683180090109,4844500.0
2009-08-10,118.17,119.19,117.97,118.7,3981300.0,0.0,1.0,95.991861713627,96.820428176756,95.829397701249,96.422391346429,3981300.0
2009-08-07,118.11,119.91,118.11,119.33,5763200.0,0.0,1.0,95.943122509914,97.405298621317,95.943122509914,96.93415298542,5763200.0
2009-08-06,118.31,118.4,116.7,117.38,6003100.0,0.55,1.0,96.105586522292,96.178695327862,94.797751222648,95.350128864733,6003100.0
2009-08-05,118.515,119.0,117.86,117.92,5025800.0,0.0,1.0,95.823119837224,96.215257652025,95.29353165435,95.342043548964,5025800.0
2009-08-04,119.17,119.8,119.02,119.6,4993500.0,0.0,1.0,96.352708020099,96.862082913551,96.231428283563,96.700376598169,4993500.0
2009-08-03,118.88,119.96,118.69,119.92,6108200.0,0.0,1.0,96.118233862796,96.991447965856,95.964612863183,96.95910670278,6108200.0
2009-07-31,117.56,118.99,117.56,117.93,5329600.0,0.0,1.0,95.050972181278,96.207172336256,95.050972181278,95.350128864733,5329600.0
2009-07-30,118.0,119.37,117.67,117.86,6803100.0,0.0,1.0,95.406726075117,96.514414335481,95.139910654737,95.29353165435,6803100.0
2009-07-29,116.36,117.28,116.05,117.26,5100900.0,0.0,1.0,94.080734288988,94.824583339743,93.830089500147,94.808412708205,5100900.0
2009-07-28,116.63,117.52,116.34,117.28,5782900.0,0.0,1.0,94.299037814753,95.018630918201,94.06456365745,94.824583339743,5782900.0
2009-07-27,116.95,117.92,116.57,117.63,5069200.0,0.0,1.0,94.557767919364,95.342043548964,94.250525920139,95.107569391661,5069200.0
2009-07-24,116.68,118.15,116.63,117.64,6261000.0,0.0,1.0,94.339464393599,95.528005811653,94.299037814753,95.11565470743,6261000.0
2009-07-23,115.06,118.0,115.06,117.06,8461400.0,0.0,1.0,93.029643239008,95.406726075117,93.029643239008,94.646706392824,8461400.0
2009-07-22,116.18,117.2,115.09,115.57,8813400.0,0.0,1.0,93.935198605145,94.759900813591,93.053899186315,93.441994343231,8813400.0
2009-07-21,115.87,117.04,115.38,117.04,8301700.0,0.0,1.0,93.684553816303,94.630535761286,93.288373343619,94.630535761286,8301700.0
2009-07-20,114.53,116.88,114.39,116.44,10682500.0,0.0,1.0,92.601121503247,94.50117070898,92.48792708248,94.145416815141,10682500.0
2009-07-17,113.41,115.53,113.16,115.42,20188900.0,0.0,1.0,91.69556613711,93.409653080155,91.493433242883,93.320714606695,20188900.0
2009-07-16,106.84,110.97,106.79,110.64,14997900.0,0.0,1.0,86.383513676826,89.722749089455,86.343087097981,89.455933669076,14997900.0
2009-07-15,104.75,107.22,104.6,107.22,8699100.0,0.0,1.0,84.693682681089,86.690755676051,84.572402944553,86.690755676051,8699100.0
2009-07-14,103.42,103.62,102.52,103.25,5413500.0,0.0,1.0,83.618335683802,83.780041999183,82.890657264585,83.480885315727,5413500.0
2009-07-13,101.28,103.65,100.19,103.62,9494300.0,0.0,1.0,81.888078109219,83.80429794649,81.00677869039,83.780041999183,9494300.0
2009-07-10,100.97,101.72,99.8,100.83,7465900.0,0.0,1.0,81.637433320378,82.243832003058,80.691451375396,81.524238899611,7465900.0
2009-07-09,101.12,102.78,100.85,102.08,6153200.0,0.0,1.0,81.758713056914,83.100875474581,81.540409531149,82.534903370745,6153200.0
2009-07-08,100.29,101.17,99.5,100.68,7380800.0,0.0,1.0,81.08763184808,81.799139635759,80.448891902323,81.402959163074,7380800.0
2009-07-07,101.34,101.96,100.03,100.19,6685600.0,0.0,1.0,81.936590003834,82.437879581516,80.877413638084,81.00677869039,6685600.0
2009-07-06,101.57,102.23,100.47,101.65,6522500.0,0.0,1.0,82.122552266522,82.656183107281,81.233167531924,82.187234792675,6522500.0
2009-07-02,103.8,103.91,101.73,101.73,7026700.0,0.0,1.0,83.925577683027,84.014516156486,82.251917318828,82.251917318828,7026700.0
2009-07-01,105.0,106.27,104.73,104.84,5537300.0,0.0,1.0,84.895815575316,85.922650677989,84.677512049551,84.766450523011,5537300.0
2009-06-30,105.69,106.03,103.81,104.42,7512600.0,0.0,1.0,85.453702363382,85.728603099531,83.933662998796,84.426867260709,7512600.0
2009-06-29,105.99,106.18,105.16,105.83,4681800.0,0.0,1.0,85.696261836455,85.849882836067,85.025180627621,85.566896784149,4681800.0
2009-06-26,106.5,106.5,105.05,105.68,5127900.0,0.0,1.0,86.108612940678,86.108612940678,84.936242154161,85.445617047613,5127900.0
2009-06-25,103.7,106.785,103.51,106.06,6900600.0,0.0,1.0,83.844724525336,86.339044440096,83.691103525723,85.752859046838,6900600.0
2009-06-24,105.39,106.48,103.72,104.15,6395200.0,0.0,1.0,85.21114289031,86.092442309139,83.860895156874,84.208563734944,6395200.0
2009-06-23,104.75,104.87,103.79,104.44,5152600.0,0.0,1.0,84.693682681089,84.790706470318,83.917492367258,84.443037892248,5152600.0
2009-06-22,105.18,105.88,104.23,104.52,7295400.0,0.0,1.0,85.041351259159,85.607323362995,84.273246261097,84.5077204184,7295400.0
2009-06-19,106.31,106.65,105.5,105.89,13559000.0,0.0,1.0,85.954991941065,86.229892677214,85.30008136377,85.615408678764,13559000.0
2009-06-18,106.93,107.53,106.12,106.33,6206900.0,0.0,1.0,86.456281518748,86.941400464893,85.801370941453,85.971162572603,6206900.0
2009-06-17,107.46,107.88,106.88,107.0,7366200.0,0.0,1.0,86.884803254509,87.22438651681,86.415854939903,86.512878729131,7366200.0
2009-06-16,108.47,109.14,107.27,107.32,7231000.0,0.0,1.0,87.701420147186,88.243136303714,86.731182254897,86.771608833742,7231000.0
2009-06-15,107.63,108.83,107.24,107.62,8567600.0,0.0,1.0,87.022253622583,87.992491514873,86.706926307589,87.014168306814,8567600.0
2009-06-12,108.4,109.28,107.75,108.21,7250900.0,0.0,1.0,87.644822936802,88.356330724481,87.119277411812,87.49120193719,7250900.0
2009-06-11,108.75,110.64,108.56,109.4,9134300.0,0.0,1.0,87.92780898872,89.455933669076,87.774187989108,88.45335451371,9134300.0
2009-06-10,109.2,109.28,107.05,108.35,7578100.0,0.0,1.0,88.291648198329,88.356330724481,86.553305307977,87.604396357957,7578100.0
2009-06-09,108.15,109.14,107.99,108.14,8585900.0,0.0,1.0,87.442690042575,88.243136303714,87.31332499027,87.434604726806,8585900.0
2009-06-08,106.64,107.98,105.5,107.49,6363800.0,0.0,1.0,86.221807361445,87.305239674501,85.30008136377,86.909059201816,6363800.0
2009-06-05,107.33,108.4,106.75,107.24,7665000.0,0.0,1.0,86.779694149511,87.644822936802,86.310745834905,86.706926307589,7665000.0
2009-06-04,106.17,106.87,105.6,106.33,5468500.0,0.0,1.0,85.841797520298,86.407769624133,85.380934521461,85.971162572603,5468500.0
2009-06-03,106.53,106.6,105.11,106.49,7688000.0,0.0,1.0,86.132868887985,86.189466098368,84.984754048776,86.100527624909,7688000.0
2009-06-02,107.51,108.8,106.66,106.83,7045800.0,0.0,1.0,86.925229833354,87.968235567565,86.237977992983,86.375428361057,7045800.0
2009-06-01,106.94,108.67,106.67,108.37,7725000.0,0.0,1.0,86.464366834517,87.863126462567,86.246063308752,87.620566989495,7725000.0
2009-05-29,104.47,106.5,103.95,106.28,6871800.0,0.0,1.0,84.467293839555,86.108612940678,84.046857419563,85.930735993758,6871800.0
2009-05-28,103.34,105.14,102.68,104.69,6127500.0,0.0,1.0,83.553653157649,85.009009996083,83.02002231689,84.645170786475,6127500.0
2009-05-27,104.34,105.17,102.91,102.93,7119600.0,0.0,1.0,84.362184734557,85.03326594339,83.205984579579,83.222155211117,7119600.0
2009-05-26,101.32,105.63,101.02,105.02,7211200.0,0.0,1.0,81.920419372295,85.405190468768,81.677859899223,84.911986206854,7211200.0
2009-05-22,102.67,103.31,101.75,101.89,5596200.0,0.0,1.0,83.011937001121,83.529397210342,82.268087950366,82.381282371133,5596200.0
2009-05-21,103.07,103.25,101.74,102.82,7411500.0,0.0,1.0,83.335349631884,83.480885315727,82.260002634597,83.133216737657,7411500.0
2009-05-20,105.51,105.98,103.81,104.05,7083100.0,0.0,1.0,85.308166679539,85.688176520686,83.933662998796,84.127710577254,7083100.0
2009-05-19,104.33,106.12,104.0,105.51,7079200.0,0.0,1.0,84.354099418788,85.801370941453,84.087283998408,85.308166679539,7079200.0
2009-05-18,102.0,104.71,101.94,104.58,7429500.0,0.0,1.0,82.470220844593,84.661341418013,82.421708949978,84.556232313015,7429500.0
2009-05-15,100.9,103.07,100.57,101.37,8367400.0,0.0,1.0,81.580836109994,83.335349631884,81.314020689615,81.960845951141,8367400.0
2009-05-14,101.72,102.71,100.77,101.05,9445100.0,0.0,1.0,82.243832003058,83.044278264197,81.475727004996,81.70211584653,9445100.0
2009-05-13,102.88,103.1,101.35,102.26,8202100.0,0.0,1.0,83.181728632271,83.359605579191,81.944675319603,82.680439054589,8202100.0
2009-05-12,102.98,104.38,102.37,103.94,7961600.0,0.0,1.0,83.262581789962,84.394525997633,82.769377528049,84.038772103794,7961600.0
2009-05-11,101.09,103.877,100.95,102.9,8253000.0,0.0,1.0,81.734457109607,83.987834614449,81.621262688839,83.19789926381,8253000.0
2009-05-08,103.58,103.75,99.83,101.49,11575500.0,0.0,1.0,83.747700736107,83.885151104181,80.715707322703,82.05786974037,11575500.0
2009-05-07,104.65,104.7964,101.83,102.59,8521400.0,0.0,1.0,84.612829523398,84.731198546258,82.332770476518,82.947254474968,8521400.0
2009-05-06,105.23,105.5,103.71,104.62,7530900.0,0.55,1.0,85.081777838005,85.30008136377,83.852809841105,84.588573576091,7530900.0
2009-05-05,106.0,106.82,105.51,105.85,6750000.0,0.0,1.0,85.256145279696,85.915673950728,84.862036683592,85.135499791093,6750000.0
2009-05-04,105.26,106.75,104.61,106.19,8313900.0,0.0,1.0,84.660960869253,85.859372722713,84.138163751972,85.408962898594,8313900.0
2009-05-01,103.78,104.86,102.94,104.61,6234200.0,0.0,1.0,83.470592048367,84.339239566311,82.794977312188,84.138163751972,6234200.0
2009-04-30,104.55,106.05,102.85,103.21,10654500.0,0.0,1.0,84.08990555653,85.296360442564,82.722590019026,83.012139191674,10654500.0
2009-04-29,101.98,105.0,101.67,104.04,9783700.0,0.0,1.0,82.022846185127,84.451842022341,81.773512175346,83.679710895279,9783700.0
2009-04-28,99.36,102.73,99.25,101.94,11110500.0,0.0,1.0,79.915571650855,82.626073628143,79.827098292546,81.990674054832,11110500.0
2009-04-27,99.61,101.69,99.29,99.95,8611400.0,0.0,1.0,80.116647465194,81.789598240493,79.85927042284,80.390110572695,8611400.0
2009-04-24,101.17,101.58,99.5,100.08,10157500.0,0.0,1.0,81.371360546668,81.701124882184,80.028174106885,80.494669996151,10157500.0
2009-04-23,102.65,102.78,99.8,101.42,9440400.0,0.0,1.0,82.561729367555,82.666288791011,80.269465084091,81.572436361007,9440400.0
2009-04-22,101.17,103.86,101.06,102.55,12120000.0,0.0,1.0,81.371360546668,83.534936308955,81.282887188359,82.481299041819,12120000.0
2009-04-21,98.41,102.48,98.2,102.31,15226700.0,0.0,1.0,79.151483556367,82.424997813804,78.982579872322,82.288266260054,15226700.0
2009-04-20,100.29,101.1899,99.21,100.43,12524700.0,0.0,1.0,80.663573680196,81.38736618149,79.794926162251,80.776176136225,12524700.0
2009-04-17,101.18,102.04,99.69,101.27,10214200.0,0.0,1.0,81.379403579242,82.071104380568,80.180991725782,81.451790872404,10214200.0
2009-04-16,99.74,101.92,99.18,101.43,9259500.0,0.0,1.0,80.22120688865,81.974587989685,79.770797064531,81.580479393581,9259500.0
2009-04-15,98.23,99.06,96.44,98.85,8164200.0,0.0,1.0,79.006708970043,79.674280673648,77.567006139376,79.505376989603,8164200.0
2009-04-14,99.08,99.95,98.27,99.27,6276700.0,0.0,1.0,79.690366738795,80.390110572695,79.038881100337,79.843184357693,6276700.0
2009-04-13,100.28,101.65,99.04,99.95,7797200.0,0.0,1.0,80.655530647622,81.757426110199,79.658194608501,80.390110572695,7797200.0
2009-04-09,102.01,102.45,100.25,101.7,8013700.0,0.0,1.0,82.046975282847,82.400868716084,80.631401549901,81.797641273067,8013700.0
2009-04-08,99.45,101.55,99.0,101.19,7285200.0,0.0,1.0,79.987958944017,81.676995784464,79.626022478207,81.387446611816,7285200.0
2009-04-07,100.1725,100.5,98.52,98.75,8768400.0,0.0,1.0,80.569068047456,80.83247736424,79.239956914676,79.424946663868,8768400.0
2009-04-06,100.9,101.85,100.0,101.56,8819800.0,0.0,1.0,81.154198667182,81.91828676167,80.430325735562,81.685038817037,8819800.0
2009-04-03,99.73,102.66,99.71,102.22,10962900.0,0.0,1.0,80.213163856076,82.569772400128,80.197077790929,82.215878966892,10962900.0
2009-04-02,99.15,101.99,98.38,100.82,16219000.0,0.0,1.0,79.74666796681,82.0308892177,79.127354458646,81.089854406594,16219000.0
2009-04-01,96.13,98.0,95.7,97.61,12212900.0,0.0,1.0,77.317672129596,78.821719220851,76.971821728933,78.508040950482,12212900.0
2009-03-31,94.96,98.66,94.85,96.89,14553700.0,0.0,1.0,76.37663731849,79.352559370706,76.288163960181,77.928942605186,14553700.0
2009-03-30,92.0,94.74,91.8,94.52,10964000.0,0.0,1.0,73.995899676717,76.199690601872,73.835039025246,76.022743885254,10964000.0
2009-03-27,95.99,96.0,92.75,94.15,15745200.0,0.0,1.0,77.205069673566,77.21311270614,74.599127119734,75.725151680032,15745200.0
2009-03-26,98.47,99.2,97.75,98.78,11434600.0,0.0,1.0,79.199741751808,79.786883129678,78.620643406512,79.449075761589,11434600.0
